,date,transactionId,sessionsToTransaction,daysToTransaction,transactions,GACity,GAProduct name,GATransacionRevenue,Match GA-DB (commitment fees),City,Product_type,MatchProduct,Matched Revenue,Matched City
11980,18-04-2017,2310371,4,0,1,Gurgaon,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
11981,18-04-2017,2310381,2,0,1,Sonipat,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
11982,18-04-2017,2310411,4,21,1,Patna,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
11983,18-04-2017,2310431,4,0,1,Hyderabad,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
11984,18-04-2017,2310441,2,0,1,Indore,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
11985,18-04-2017,2310451,1,0,1,Vasco da Gama,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
11986,18-04-2017,2310481,1,0,1,Hyderabad,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
11987,18-04-2017,2310491,2,23,1,Siliguri,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
11988,18-04-2017,2310521,2,0,1,Ahmedabad,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
11989,18-04-2017,2310531,1,0,1,Bengaluru,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
11990,18-04-2017,2310541,1,0,1,Hyderabad,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
11991,18-04-2017,2310551,1,0,1,(not set),New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
11992,18-04-2017,2310591,1,0,1,Mumbai,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
11993,18-04-2017,2310611,4,31,1,New Delhi,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
11994,18-04-2017,2310621,1,0,1,Pimpri-Chinchwad,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
11995,18-04-2017,2310631,2,0,1,Panipat,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
11996,18-04-2017,2310651,3,0,1,Hyderabad,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
11997,18-04-2017,2310661,2,0,1,Chennai,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
11998,18-04-2017,2310681,1,0,1,Jaipur,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
11999,18-04-2017,2310691,4,55,1,Jaipur,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12000,18-04-2017,2310721,2,0,1,Jodhpur,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12001,18-04-2017,2310731,1,0,1,Faridabad,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12002,18-04-2017,2310741,9,32,1,Patna,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12003,18-04-2017,2310801,2,0,1,Gurgaon,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12004,18-04-2017,2310831,4,0,1,Jodhpur,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12005,18-04-2017,2310851,2,0,1,Pune,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12006,18-04-2017,2310891,5,0,1,Mysuru,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12007,18-04-2017,2310931,1,0,1,Chennai,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12008,18-04-2017,2310941,1,0,1,Bengaluru,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12009,18-04-2017,2310951,2,0,1,Noida,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12010,18-04-2017,2310961,1,0,1,Ahmedabad,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12011,18-04-2017,2310971,1,0,1,(not set),New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12012,18-04-2017,2310981,3,0,1,Mumbai,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12013,18-04-2017,2311031,2,0,1,Chennai,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12014,18-04-2017,2311051,1,0,1,Jaipur,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12015,18-04-2017,2311111,2,0,1,Jaipur,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12016,18-04-2017,2311121,1,0,1,Mumbai,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12017,18-04-2017,2311151,1,0,1,Ahmedabad,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12018,18-04-2017,2311161,1,0,1,Bengaluru,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12019,18-04-2017,2311171,5,32,1,Gandhinagar,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12020,18-04-2017,2311211,5,18,1,Gurgaon,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12021,18-04-2017,2311221,2,0,1,Chennai,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
14551,19-04-2017,2311221,4,0,1,Chennai,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12022,18-04-2017,2311241,1,0,1,(not set),New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12023,18-04-2017,2311251,2,0,1,Hyderabad,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12024,18-04-2017,2311291,2,0,1,Chennai,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12025,18-04-2017,2311301,1,0,1,Navi Mumbai,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12026,18-04-2017,2311311,1,0,1,Udaipur,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12027,18-04-2017,2311331,1,0,1,Pune,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12028,18-04-2017,2311391,1,0,1,Hyderabad,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12029,18-04-2017,2311411,1,0,1,Pune,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12030,18-04-2017,2311451,1,0,1,Faridabad,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12031,18-04-2017,2311511,1,0,1,Hyderabad,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12032,18-04-2017,2311541,9,27,1,Bengaluru,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12033,18-04-2017,2311551,3,0,1,Hyderabad,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12034,18-04-2017,2311561,1,0,1,Chennai,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12035,18-04-2017,2311581,3,0,1,Pune,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12036,18-04-2017,2311591,1,0,1,Chennai,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12037,18-04-2017,2311611,1,0,1,Chennai,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12038,18-04-2017,2311621,2,0,1,Visakhapatnam,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12039,18-04-2017,2311641,1,0,1,Ahmedabad,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12040,18-04-2017,2311651,1,0,1,Hyderabad,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12041,18-04-2017,2311661,4,0,1,New Delhi,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12042,18-04-2017,2311681,2,0,1,Ludhiana,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12043,18-04-2017,2311691,1,0,1,(not set),New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12044,18-04-2017,2311701,1,0,1,Kalyan,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12045,18-04-2017,2311711,1,0,1,Coimbatore,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12046,18-04-2017,2311741,2,0,1,Noida,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12047,18-04-2017,2311781,10,5,1,Hyderabad,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12048,18-04-2017,2311801,2,0,1,(not set),New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12049,18-04-2017,2311811,2,0,1,Panjim,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12050,18-04-2017,2311821,3,0,1,(not set),New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12051,18-04-2017,2311831,1,0,1,Bengaluru,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12052,18-04-2017,2311841,3,0,1,New Delhi,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12053,18-04-2017,2311861,2,32,1,Ajmer,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12054,18-04-2017,2311871,1,0,1,Jaipur,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12055,18-04-2017,2311971,2,0,1,Aurangabad,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12056,18-04-2017,2311981,1,0,1,Jaipur,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12057,18-04-2017,2311991,1,0,1,Ludhiana,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12058,18-04-2017,2312011,2,0,1,Coimbatore,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12059,18-04-2017,2312031,1,0,1,Ahmedabad,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12060,18-04-2017,2312041,1,0,1,Kochi,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12061,18-04-2017,2312051,5,0,1,Chennai,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12062,18-04-2017,2312081,1,0,1,Jaipur,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12063,18-04-2017,2312091,3,32,1,(not set),New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12064,18-04-2017,2312091,4,32,1,(not set),New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12065,18-04-2017,2312101,1,0,1,Jaipur,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12066,18-04-2017,2312111,1,0,1,Bengaluru,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12067,18-04-2017,2312121,1,0,1,Chennai,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12068,18-04-2017,2312131,3,0,1,Indore,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12069,18-04-2017,2312141,1,0,1,Jaipur,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12070,18-04-2017,2312161,10,38,1,Noida,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12071,18-04-2017,2312251,2,55,1,Gurgaon,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12072,18-04-2017,2312261,3,4,1,Sollentuna,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12073,18-04-2017,2312271,1,0,1,Hyderabad,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12074,18-04-2017,2312281,1,0,1,Navi Mumbai,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12075,18-04-2017,2312301,1,0,1,Hyderabad,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12076,18-04-2017,2312341,1,0,1,New Delhi,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12077,18-04-2017,2312361,3,1,1,Ahmedabad,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12078,18-04-2017,2312371,3,0,1,Bengaluru,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12079,18-04-2017,2312391,1,0,1,Ahmedabad,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12080,18-04-2017,2312401,1,0,1,Bengaluru,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12081,18-04-2017,2312421,1,0,1,Hyderabad,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12082,18-04-2017,2312431,1,0,1,Surat,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12083,18-04-2017,2312451,3,0,1,Agra,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12084,18-04-2017,2312461,1,0,1,Chennai,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12085,18-04-2017,2312501,10,32,1,Jaipur,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
15253,25-04-2017,2312501,11,39,1,Jaipur,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12086,18-04-2017,2312511,1,0,1,Chennai,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12087,18-04-2017,2312531,1,0,1,Ahmedabad,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12088,18-04-2017,2312601,6,0,1,Vijayawada,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12089,18-04-2017,2312611,6,21,1,Hyderabad,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12090,18-04-2017,2312621,2,0,1,(not set),New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12091,18-04-2017,2312631,2,0,1,Jaipur,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12092,18-04-2017,2312641,1,0,1,New Delhi,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12093,18-04-2017,2312691,4,0,1,Pune,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12094,18-04-2017,2312701,2,0,1,Hyderabad,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12095,18-04-2017,2312711,1,0,1,Ahmedabad,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12096,18-04-2017,2312721,1,0,1,Mumbai,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12097,18-04-2017,2312751,2,0,1,Kolkata,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12098,18-04-2017,2312751,3,0,1,Kolkata,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12099,18-04-2017,2312771,2,0,1,Ahmedabad,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12100,18-04-2017,2312771,3,0,1,Ahmedabad,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
14552,19-04-2017,2312771,4,0,1,Ahmedabad,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12101,18-04-2017,2312781,4,0,1,Hyderabad,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12102,18-04-2017,2312791,5,0,1,Mumbai,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12103,18-04-2017,2312801,1,0,1,Gurgaon,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12104,18-04-2017,2312811,1,0,1,Jaipur,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12105,18-04-2017,2312821,4,62,1,Jaipur,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12106,18-04-2017,2312831,2,0,1,Bengaluru,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12107,18-04-2017,2312841,1,0,1,(not set),New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12108,18-04-2017,2312871,13,32,1,Noida,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12109,18-04-2017,2312881,1,0,1,Mumbai,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12110,18-04-2017,2312891,1,0,1,Lucknow,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12111,18-04-2017,2312901,1,0,1,Jodhpur,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12112,18-04-2017,2312911,1,0,1,Hyderabad,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12113,18-04-2017,2312941,1,0,1,Coimbatore,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12114,18-04-2017,2312971,1,0,1,Chandigarh,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12115,18-04-2017,2312981,1,0,1,Ahmedabad,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12116,18-04-2017,2312991,1,0,1,(not set),New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12117,18-04-2017,2313001,8,124,1,(not set),New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12118,18-04-2017,2313011,3,0,1,Kolkata,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12119,18-04-2017,2313021,1,0,1,New Delhi,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12120,18-04-2017,2313031,1,0,1,(not set),New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12121,18-04-2017,2313061,1,0,1,(not set),New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12122,18-04-2017,2313071,1,0,1,Hyderabad,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12123,18-04-2017,2313091,3,61,1,New Delhi,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12124,18-04-2017,2313101,1,0,1,Jaipur,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12125,18-04-2017,2313121,1,0,1,Jaipur,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12126,18-04-2017,2313131,1,0,1,New Delhi,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12127,18-04-2017,2313141,1,0,1,Nagpur,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12128,18-04-2017,2313151,1,0,1,Ludhiana,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12129,18-04-2017,2313181,5,32,1,Navi Mumbai,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12130,18-04-2017,2313191,1,0,1,Ahmedabad,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12131,18-04-2017,2313201,1,0,1,Mumbai,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12132,18-04-2017,2313241,1,0,1,Lucknow,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12133,18-04-2017,2313251,3,1,1,Hyderabad,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12134,18-04-2017,2313261,1,0,1,Visakhapatnam,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12135,18-04-2017,2313311,1,0,1,(not set),New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12136,18-04-2017,2313331,2,0,1,Hyderabad,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12137,18-04-2017,2313341,1,0,1,Patna,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12138,18-04-2017,2313371,1,0,1,Surat,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12139,18-04-2017,2313381,2,0,1,Surat,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12140,18-04-2017,2313401,1,0,1,Bengaluru,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12141,18-04-2017,2313411,1,0,1,Hyderabad,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12142,18-04-2017,2313431,1,0,1,Gurgaon,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12143,18-04-2017,2313451,4,0,1,(not set),New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12144,18-04-2017,2313461,1,0,1,Bengaluru,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12145,18-04-2017,2313471,2,0,1,Ahmedabad,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12146,18-04-2017,2313481,1,0,1,Ahmedabad,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
12147,18-04-2017,2313491,2,0,1,Ahmedabad,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
