,date,transactionId,sessionsToTransaction,daysToTransaction,transactions,transactionRevenue
10651,18-04-2017,2283121,1,0,1,9
10652,18-04-2017,2283131,1,0,1,9
10653,18-04-2017,2283141,3,0,1,9
10654,18-04-2017,2283161,3,0,1,9
10655,18-04-2017,2283181,1,0,1,9
10656,18-04-2017,2283221,1,0,1,9
10657,18-04-2017,2283231,1,0,1,9
10658,18-04-2017,2283261,1,0,1,9
10659,18-04-2017,2283281,1,0,1,9
10660,18-04-2017,2283291,4,0,1,9
10661,18-04-2017,2283311,1,0,1,9
10662,18-04-2017,2283321,1,0,1,9
10663,18-04-2017,2283331,1,0,1,9
10664,18-04-2017,2283341,2,0,1,9
10665,18-04-2017,2283361,1,0,1,9
10666,18-04-2017,2283371,2,0,1,9
10667,18-04-2017,2283391,2,98,1,9
10668,18-04-2017,2283401,4,0,1,9
10669,18-04-2017,2283421,1,0,1,9
10670,18-04-2017,2283441,2,0,1,9
10671,18-04-2017,2283451,1,0,1,9
10672,18-04-2017,2283461,1,0,1,9
10673,18-04-2017,2283471,2,0,1,9
10674,18-04-2017,2283531,3,0,1,9
10675,18-04-2017,2283561,2,0,1,9
10676,18-04-2017,2283571,1,0,1,9
10677,18-04-2017,2283581,1,0,1,9
10678,18-04-2017,2283591,2,0,1,9
10679,18-04-2017,2283601,1,0,1,9
10680,18-04-2017,2283621,2,1,1,9
10681,18-04-2017,2283661,1,0,1,9
10682,18-04-2017,2283671,1,0,1,9
10683,18-04-2017,2283681,2,0,1,9
10684,18-04-2017,2283691,1,0,1,9
10685,18-04-2017,2283701,6,91,1,9
10686,18-04-2017,2283731,4,0,1,9
10687,18-04-2017,2283741,1,0,1,9
10688,18-04-2017,2283751,1,0,1,9
10689,18-04-2017,2283761,1,0,1,9
10690,18-04-2017,2283781,1,0,1,9
10691,18-04-2017,2283791,1,0,1,9
10692,18-04-2017,2283801,5,62,1,750
10693,18-04-2017,2283811,2,0,1,9
10694,18-04-2017,2283821,1,0,1,9
10695,18-04-2017,2283831,2,0,1,9
10696,18-04-2017,2283851,1,0,1,9
10697,18-04-2017,2283891,1,0,1,9
10698,18-04-2017,2283921,3,22,1,9
10699,18-04-2017,2283931,3,53,1,9
10700,18-04-2017,2283941,1,0,1,9
10701,18-04-2017,2283961,2,0,1,9
10702,18-04-2017,2283971,1,0,1,9
10703,18-04-2017,2284001,5,5,1,9
10704,18-04-2017,2284051,4,0,1,9
10705,18-04-2017,2284061,1,0,1,9
10706,18-04-2017,2284081,1,0,1,9
10707,18-04-2017,2284091,1,0,1,9
10708,18-04-2017,2284111,10,62,1,9
10709,18-04-2017,2284131,2,4,1,9
10710,18-04-2017,2284171,1,0,1,9
10711,18-04-2017,2284171,2,0,1,9
10712,18-04-2017,2284191,1,0,1,9
10713,18-04-2017,2284201,1,0,1,9
10714,18-04-2017,2284211,1,0,1,9
10715,18-04-2017,2284251,1,0,1,9
10716,18-04-2017,2284261,1,0,1,9
10717,18-04-2017,2284271,3,13,1,9
10718,18-04-2017,2284281,1,0,1,9
10719,18-04-2017,2284321,3,0,1,9
10720,18-04-2017,2284331,21,25,1,9
10721,18-04-2017,2284381,4,32,1,9
10722,18-04-2017,2284391,1,0,1,9
10723,18-04-2017,2284401,2,0,1,9
10724,18-04-2017,2284411,2,0,1,9
10725,18-04-2017,2284421,1,0,1,9
10726,18-04-2017,2284451,1,0,1,9
10727,18-04-2017,2284461,3,0,1,9
10728,18-04-2017,2284491,1,0,1,9
10729,18-04-2017,2284521,1,0,1,9
10730,18-04-2017,2284531,2,0,1,9
10731,18-04-2017,2284541,2,0,1,9
10732,18-04-2017,2284551,1,0,1,9
10733,18-04-2017,2284591,4,0,1,9
10734,18-04-2017,2284641,2,0,1,9
10735,18-04-2017,2284681,4,0,1,9
10736,18-04-2017,2284691,5,21,1,9
10737,18-04-2017,2284711,4,0,1,9
10738,18-04-2017,2284721,7,32,1,9
10739,18-04-2017,2284731,3,0,1,9
10740,18-04-2017,2284751,1,0,1,9
10741,18-04-2017,2284801,2,0,1,9
10742,18-04-2017,2284811,1,0,1,9
10743,18-04-2017,2284821,1,0,1,9
10744,18-04-2017,2284831,1,0,1,9
10745,18-04-2017,2284841,2,0,1,9
10746,18-04-2017,2284861,1,0,1,9
10747,18-04-2017,2284871,2,0,1,9
10748,18-04-2017,2284981,1,0,1,9
10749,18-04-2017,2285001,1,0,1,9
10750,18-04-2017,2285031,4,1,1,9
10751,18-04-2017,2285041,4,5,1,9
10752,18-04-2017,2285051,3,31,1,9
10753,18-04-2017,2285061,1,0,1,9
10754,18-04-2017,2285071,1,0,1,9
10755,18-04-2017,2285081,1,0,1,9
10756,18-04-2017,2285091,1,0,1,9
10757,18-04-2017,2285131,1,0,1,9
10758,18-04-2017,2285151,1,0,1,9
10759,18-04-2017,2285151,2,0,1,9
10760,18-04-2017,2285161,2,0,1,9
10761,18-04-2017,2285171,2,0,1,9
14527,19-04-2017,2285171,3,1,1,9
14739,20-04-2017,2285171,4,1,1,9
10762,18-04-2017,2285201,2,32,1,9
10763,18-04-2017,2285211,10,32,1,9
10764,18-04-2017,2285241,3,0,1,9
10765,18-04-2017,2285251,2,0,1,9
10766,18-04-2017,2285271,1,0,1,9
10767,18-04-2017,2285311,1,0,1,9
10768,18-04-2017,2285361,2,0,1,9
10769,18-04-2017,2285381,3,0,1,9
10770,18-04-2017,2285391,1,0,1,9
10771,18-04-2017,2285401,4,2,1,9
10772,18-04-2017,2285421,1,0,1,9
10773,18-04-2017,2285481,4,32,1,9
10774,18-04-2017,2285491,1,0,1,9
10775,18-04-2017,2285511,2,0,1,9
10776,18-04-2017,2285531,3,0,1,9
10777,18-04-2017,2285541,2,151,1,9
10778,18-04-2017,2285551,1,0,1,9
10779,18-04-2017,2285571,1,0,1,9
10780,18-04-2017,2285621,1,0,1,9
10781,18-04-2017,2285631,3,0,1,750
10782,18-04-2017,2285641,2,0,1,9
10783,18-04-2017,2285651,4,62,1,9
10784,18-04-2017,2285711,8,32,1,9
10785,18-04-2017,2285721,2,0,1,9
10786,18-04-2017,2285721,3,0,1,9
10787,18-04-2017,2285731,2,0,1,9
10788,18-04-2017,2285731,3,0,1,9
10789,18-04-2017,2285741,7,0,1,9
10790,18-04-2017,2285761,1,0,1,9
10791,18-04-2017,2285771,1,0,1,9
10792,18-04-2017,2285781,1,0,1,9
10793,18-04-2017,2285791,4,0,1,9
10794,18-04-2017,2285811,29,62,1,9
10795,18-04-2017,2285821,1,0,1,9
10796,18-04-2017,2285831,1,0,1,9
10797,18-04-2017,2285841,1,0,1,9
10798,18-04-2017,2285861,2,0,1,9
10799,18-04-2017,2285911,1,0,1,9
10800,18-04-2017,2285931,2,0,1,9
10801,18-04-2017,2285941,1,0,1,9
10802,18-04-2017,2285951,1,0,1,9
10803,18-04-2017,2285971,2,4,1,9
10804,18-04-2017,2285981,3,0,1,9
10805,18-04-2017,2285991,1,0,1,9
10806,18-04-2017,2286031,2,0,1,9
10807,18-04-2017,2286041,1,0,1,9
10808,18-04-2017,2286081,3,0,1,9
10809,18-04-2017,2286091,2,0,1,9
10810,18-04-2017,2286111,1,0,1,9
10811,18-04-2017,2286121,1,0,1,9
10812,18-04-2017,2286151,3,0,1,9
10813,18-04-2017,2286161,2,0,1,9
10814,18-04-2017,2286171,1,0,1,9
10815,18-04-2017,2286221,1,0,1,9
10816,18-04-2017,2286231,1,0,1,9
10817,18-04-2017,2286241,1,0,1,9
10818,18-04-2017,2286251,1,0,1,9
10819,18-04-2017,2286261,4,0,1,9
10820,18-04-2017,2286261,5,0,1,9
14528,19-04-2017,2286261,6,0,1,9
10821,18-04-2017,2286291,2,0,1,9
10822,18-04-2017,2286331,1,0,1,9
10823,18-04-2017,2286341,1,0,1,9
10824,18-04-2017,2286381,2,0,1,9
10825,18-04-2017,2286391,2,0,1,9
10826,18-04-2017,2286411,2,0,1,9
10827,18-04-2017,2286431,1,0,1,9
10828,18-04-2017,2286461,1,0,1,9
10829,18-04-2017,2286491,3,3,1,9
10830,18-04-2017,2286501,1,0,1,9
10831,18-04-2017,2286521,1,0,1,9
10832,18-04-2017,2286541,1,0,1,9
10833,18-04-2017,2286561,1,0,1,9
10834,18-04-2017,2286571,1,0,1,9
10835,18-04-2017,2286581,1,0,1,9
10836,18-04-2017,2286641,1,0,1,9
10837,18-04-2017,2286661,2,0,1,9
10838,18-04-2017,2286701,2,3,1,9
10839,18-04-2017,2286711,1,0,1,9
10840,18-04-2017,2286731,2,0,1,9
10841,18-04-2017,2286741,1,0,1,9
10842,18-04-2017,2286761,1,0,1,9
10843,18-04-2017,2286791,1,0,1,9
10844,18-04-2017,2286811,9,60,1,9
10845,18-04-2017,2286841,10,62,1,9
10846,18-04-2017,2286861,2,9,1,9
10847,18-04-2017,2286881,1,0,1,9
10848,18-04-2017,2286891,5,0,1,9
10849,18-04-2017,2286911,1,0,1,9
10850,18-04-2017,2286921,1,0,1,9
10851,18-04-2017,2286931,1,0,1,9
10852,18-04-2017,2286951,3,0,1,9
10853,18-04-2017,2286971,2,0,1,9
10854,18-04-2017,2286991,2,11,1,9
10855,18-04-2017,2287001,1,0,1,9
10856,18-04-2017,2287011,1,0,1,9
10857,18-04-2017,2287021,2,0,1,9
10858,18-04-2017,2287031,1,0,1,9
10859,18-04-2017,2287061,1,0,1,9
10860,18-04-2017,2287071,2,0,1,9
10861,18-04-2017,2287101,1,0,1,9
10862,18-04-2017,2287121,2,0,1,9
10863,18-04-2017,2287131,1,0,1,9
10864,18-04-2017,2287151,1,0,1,9
10865,18-04-2017,2287161,10,4,1,9
10866,18-04-2017,2287181,1,0,1,9
10867,18-04-2017,2287201,2,0,1,9
10868,18-04-2017,2287211,1,0,1,9
10869,18-04-2017,2287261,4,90,1,9
10870,18-04-2017,2287271,1,0,1,9
10871,18-04-2017,2287281,8,17,1,9
10872,18-04-2017,2287291,2,0,1,9
10873,18-04-2017,2287331,1,0,1,9
10874,18-04-2017,2287341,1,0,1,9
10875,18-04-2017,2287361,1,0,1,9
10876,18-04-2017,2287381,2,0,1,9
10877,18-04-2017,2287391,2,0,1,9
10878,18-04-2017,2287431,2,0,1,9
10879,18-04-2017,2287441,4,2,1,9
10880,18-04-2017,2287481,2,0,1,9
10881,18-04-2017,2287511,2,0,1,9
10882,18-04-2017,2287531,2,0,1,9
10883,18-04-2017,2287551,1,0,1,9
10884,18-04-2017,2287561,1,0,1,9
10885,18-04-2017,2287581,2,0,1,9
10886,18-04-2017,2287591,2,17,1,9
10887,18-04-2017,2287601,3,1,1,9
10888,18-04-2017,2287621,3,0,1,9
10889,18-04-2017,2287641,6,20,1,9
10890,18-04-2017,2287671,1,0,1,9
10891,18-04-2017,2287681,3,0,1,9
10892,18-04-2017,2287701,1,0,1,9
10893,18-04-2017,2287721,1,0,1,9
10894,18-04-2017,2287751,1,0,1,9
10895,18-04-2017,2287761,1,0,1,9
10896,18-04-2017,2287771,8,29,1,9
10897,18-04-2017,2287791,6,3,1,9
10898,18-04-2017,2287801,5,30,1,9
10899,18-04-2017,2287811,4,7,1,9
10900,18-04-2017,2287811,5,7,1,9
14529,19-04-2017,2287811,6,7,1,9
10901,18-04-2017,2287821,1,0,1,9
10902,18-04-2017,2287861,1,0,1,9
10903,18-04-2017,2287891,1,0,1,9
10904,18-04-2017,2287921,2,0,1,9
10905,18-04-2017,2287941,6,62,1,9
10906,18-04-2017,2287951,7,43,1,9
10907,18-04-2017,2287961,3,0,1,9
10908,18-04-2017,2287981,1,0,1,9
10909,18-04-2017,2288001,1,0,1,9
10910,18-04-2017,2288021,1,0,1,9
10911,18-04-2017,2288031,2,0,1,9
10912,18-04-2017,2288071,1,0,1,9
10913,18-04-2017,2288091,2,0,1,9
10914,18-04-2017,2288121,2,0,1,9
10915,18-04-2017,2288141,1,0,1,9
10916,18-04-2017,2288151,2,0,1,9
10917,18-04-2017,2288161,1,0,1,9
10918,18-04-2017,2288181,1,0,1,9
10919,18-04-2017,2288201,2,0,1,9
10920,18-04-2017,2288211,1,0,1,9
10921,18-04-2017,2288231,6,62,1,9
10922,18-04-2017,2288251,1,0,1,9
10923,18-04-2017,2288261,1,0,1,9
10924,18-04-2017,2288271,7,29,1,9
10925,18-04-2017,2288291,1,0,1,9
10926,18-04-2017,2288331,1,0,1,9
10927,18-04-2017,2288341,1,0,1,9
10928,18-04-2017,2288361,2,0,1,9
10929,18-04-2017,2288371,1,0,1,9
10930,18-04-2017,2288391,4,1,1,9
10931,18-04-2017,2288401,2,0,1,9
10932,18-04-2017,2288411,3,0,1,9
10933,18-04-2017,2288461,3,0,1,9
10934,18-04-2017,2288461,4,0,1,9
10935,18-04-2017,2288501,1,0,1,9
10936,18-04-2017,2288511,4,1,1,9
10937,18-04-2017,2288551,1,0,1,9
10938,18-04-2017,2288561,2,63,1,9
10939,18-04-2017,2288581,3,0,1,9
10940,18-04-2017,2288621,1,0,1,9
10941,18-04-2017,2288671,1,0,1,9
10942,18-04-2017,2288741,3,0,1,9
10943,18-04-2017,2288751,1,0,1,9
10944,18-04-2017,2288771,1,0,1,9
10945,18-04-2017,2288781,3,0,1,9
10946,18-04-2017,2288831,1,0,1,9
10947,18-04-2017,2288851,1,0,1,9
10948,18-04-2017,2288881,1,0,1,9
10949,18-04-2017,2288901,1,0,1,9
10950,18-04-2017,2288911,5,27,1,9
10951,18-04-2017,2288931,1,0,1,9
10952,18-04-2017,2288961,2,0,1,9
10953,18-04-2017,2288971,1,0,1,9
10954,18-04-2017,2289001,1,0,1,9
10955,18-04-2017,2289031,1,0,1,9
10956,18-04-2017,2289041,1,0,1,9
10957,18-04-2017,2289061,1,0,1,9
10958,18-04-2017,2289071,2,32,1,9
10959,18-04-2017,2289101,1,0,1,9
10960,18-04-2017,2289181,1,0,1,9
10961,18-04-2017,2289191,101,60,1,9
10962,18-04-2017,2289201,1,0,1,9
10963,18-04-2017,2289211,1,0,1,9
10964,18-04-2017,2289231,4,0,1,9
10965,18-04-2017,2289281,1,0,1,9
10966,18-04-2017,2289291,1,0,1,9
10967,18-04-2017,2289311,2,0,1,9
10968,18-04-2017,2289321,1,0,1,9
10969,18-04-2017,2289331,1,0,1,9
10970,18-04-2017,2289341,2,0,1,9
10971,18-04-2017,2289351,2,0,1,9
10972,18-04-2017,2289381,3,0,1,9
10973,18-04-2017,2289391,22,75,1,9
10974,18-04-2017,2289501,1,0,1,9
10975,18-04-2017,2289531,1,0,1,9
10976,18-04-2017,2289551,1,0,1,9
10977,18-04-2017,2289561,1,0,1,9
10978,18-04-2017,2289571,2,0,1,9
10979,18-04-2017,2289601,1,0,1,9
10980,18-04-2017,2289631,60,84,1,9
10981,18-04-2017,2289641,1,0,1,9
10982,18-04-2017,2289651,1,0,1,9
10983,18-04-2017,2289691,13,62,1,9
10984,18-04-2017,2289701,1,0,1,9
10985,18-04-2017,2289711,2,0,1,9
10986,18-04-2017,2289741,1,0,1,9
10987,18-04-2017,2289751,1,0,1,9
10988,18-04-2017,2289761,2,0,1,9
10989,18-04-2017,2289781,14,25,1,9
10990,18-04-2017,2289801,1,0,1,9
10991,18-04-2017,2289811,1,0,1,9
10992,18-04-2017,2289821,1,0,1,9
10993,18-04-2017,2289831,1,0,1,9
10994,18-04-2017,2289841,1,0,1,9
10995,18-04-2017,2289851,2,0,1,9
10996,18-04-2017,2289871,1,0,1,9
10997,18-04-2017,2289901,2,0,1,9
10998,18-04-2017,2289941,1,0,1,9
10999,18-04-2017,2289951,2,0,1,9
11000,18-04-2017,2289961,2,0,1,9
11001,18-04-2017,2289971,5,1,1,9
11002,18-04-2017,2289981,1,0,1,9
11003,18-04-2017,2290011,4,0,1,9
11004,18-04-2017,2290021,1,0,1,9
11005,18-04-2017,2290031,1,0,1,9
11006,18-04-2017,2290061,1,0,1,9
11007,18-04-2017,2290071,5,0,1,9
11008,18-04-2017,2290111,8,32,1,9
11009,18-04-2017,2290141,2,0,1,9
11010,18-04-2017,2290151,1,0,1,9
11011,18-04-2017,2290161,1,0,1,9
11012,18-04-2017,2290171,1,0,1,9
11013,18-04-2017,2290181,1,0,1,9
11014,18-04-2017,2290191,3,0,1,9
11015,18-04-2017,2290211,1,0,1,9
11016,18-04-2017,2290241,1,0,1,9
11017,18-04-2017,2290261,1,0,1,9
11018,18-04-2017,2290271,1,0,1,9
11019,18-04-2017,2290391,2,0,1,9
11020,18-04-2017,2290401,3,0,1,9
11021,18-04-2017,2290461,4,0,1,9
11022,18-04-2017,2290471,1,0,1,9
11023,18-04-2017,2290521,1,0,1,9
11024,18-04-2017,2290551,4,9,1,9
11025,18-04-2017,2290561,1,0,1,9
11026,18-04-2017,2290571,1,0,1,9
11027,18-04-2017,2290581,1,0,1,9
11028,18-04-2017,2290601,1,0,1,9
11029,18-04-2017,2290621,1,0,1,9
11030,18-04-2017,2290641,4,0,1,9
11031,18-04-2017,2290651,1,0,1,9
11032,18-04-2017,2290661,1,0,1,9
11033,18-04-2017,2290671,1,0,1,9
11034,18-04-2017,2290701,1,0,1,9
11035,18-04-2017,2290761,3,0,1,9
11036,18-04-2017,2290781,1,0,1,9
11037,18-04-2017,2290811,7,50,1,9
11038,18-04-2017,2290891,7,32,1,9
11039,18-04-2017,2290941,1,0,1,9
11040,18-04-2017,2290981,1,0,1,9
11041,18-04-2017,2290991,1,0,1,9
11042,18-04-2017,2291011,2,0,1,9
11043,18-04-2017,2291071,2,0,1,9
11044,18-04-2017,2291101,1,0,1,9
11045,18-04-2017,2291111,1,0,1,9
11046,18-04-2017,2291141,2,0,1,9
11047,18-04-2017,2291161,1,0,1,9
11048,18-04-2017,2291181,4,0,1,9
11049,18-04-2017,2291191,1,0,1,9
11050,18-04-2017,2291201,2,0,1,9
11051,18-04-2017,2291241,3,0,1,9
11052,18-04-2017,2291281,1,0,1,9
11053,18-04-2017,2291291,1,0,1,9
11054,18-04-2017,2291301,1,0,1,9
11055,18-04-2017,2291311,1,0,1,9
11056,18-04-2017,2291371,1,0,1,9
11057,18-04-2017,2291391,1,0,1,9
11058,18-04-2017,2291421,1,0,1,9
11059,18-04-2017,2291451,2,0,1,9
11060,18-04-2017,2291471,3,0,1,9
11061,18-04-2017,2291511,3,0,1,9
11062,18-04-2017,2291541,1,0,1,9
11063,18-04-2017,2291561,1,0,1,9
11064,18-04-2017,2291591,3,0,1,9
11065,18-04-2017,2291601,1,0,1,9
11066,18-04-2017,2291611,3,0,1,9
11067,18-04-2017,2291701,1,0,1,9
11068,18-04-2017,2291761,9,32,1,9
11069,18-04-2017,2291821,1,0,1,9
11070,18-04-2017,2291831,1,0,1,9
11071,18-04-2017,2291851,1,0,1,9
11072,18-04-2017,2291921,2,0,1,9
11073,18-04-2017,2291931,1,0,1,9
11074,18-04-2017,2291951,4,0,1,9
11075,18-04-2017,2291991,2,0,1,9
11076,18-04-2017,2292011,1,0,1,9
11077,18-04-2017,2292031,1,0,1,9
11078,18-04-2017,2292041,4,0,1,9
11079,18-04-2017,2292091,1,0,1,9
11080,18-04-2017,2292101,1,0,1,9
11081,18-04-2017,2292111,1,0,1,9
11082,18-04-2017,2292121,2,0,1,9
11083,18-04-2017,2292151,1,0,1,9
11084,18-04-2017,2292161,2,31,1,9
11085,18-04-2017,2292191,1,0,1,9
11086,18-04-2017,2292261,3,0,1,9
11087,18-04-2017,2292301,2,0,1,9
11088,18-04-2017,2292311,1,0,1,9
11089,18-04-2017,2292321,1,0,1,9
11090,18-04-2017,2292341,1,0,1,9
11091,18-04-2017,2292401,1,0,1,9
11092,18-04-2017,2292441,1,0,1,9
11093,18-04-2017,2292461,1,0,1,9
11094,18-04-2017,2292491,2,0,1,9
11095,18-04-2017,2292501,4,62,1,9
11096,18-04-2017,2292521,1,0,1,9
11097,18-04-2017,2292561,2,0,1,9
11098,18-04-2017,2292581,1,0,1,9
11099,18-04-2017,2292591,1,0,1,9
11100,18-04-2017,2292621,2,0,1,9
11101,18-04-2017,2292661,2,0,1,9
11102,18-04-2017,2292671,1,0,1,9
11103,18-04-2017,2292691,1,0,1,9
11104,18-04-2017,2292721,3,30,1,9
11105,18-04-2017,2292731,2,0,1,9
11106,18-04-2017,2292741,1,0,1,9
11107,18-04-2017,2292751,7,0,1,9
11108,18-04-2017,2292791,2,0,1,9
11109,18-04-2017,2292821,13,62,1,9
11110,18-04-2017,2292841,1,0,1,9
11111,18-04-2017,2292851,1,0,1,9
11112,18-04-2017,2292871,1,0,1,9
11113,18-04-2017,2292881,2,0,1,9
11114,18-04-2017,2292911,1,0,1,9
11115,18-04-2017,2292921,1,0,1,9
11116,18-04-2017,2292931,1,0,1,9
11117,18-04-2017,2292941,2,0,1,9
11118,18-04-2017,2292951,1,0,1,9
11119,18-04-2017,2292981,1,0,1,9
11120,18-04-2017,2293031,3,1,1,9
11121,18-04-2017,2293041,1,0,1,9
11122,18-04-2017,2293051,3,0,1,9
11123,18-04-2017,2293071,1,0,1,9
11124,18-04-2017,2293081,2,0,1,9
11125,18-04-2017,2293101,1,0,1,9
11126,18-04-2017,2293111,1,0,1,9
11127,18-04-2017,2293121,1,0,1,9
11128,18-04-2017,2293141,12,22,1,9
11129,18-04-2017,2293161,1,0,1,9
11130,18-04-2017,2293171,4,2,1,9
11131,18-04-2017,2293181,1,0,1,9
11132,18-04-2017,2293191,2,0,1,9
11133,18-04-2017,2293211,1,0,1,9
11134,18-04-2017,2293221,1,0,1,9
11135,18-04-2017,2293271,2,0,1,9
11136,18-04-2017,2293281,1,0,1,9
11137,18-04-2017,2293291,2,0,1,9
11138,18-04-2017,2293371,5,32,1,9
11139,18-04-2017,2293421,1,0,1,9
11140,18-04-2017,2293441,13,54,1,9
11141,18-04-2017,2293461,2,0,1,9
11142,18-04-2017,2293481,1,0,1,9
11143,18-04-2017,2293501,1,0,1,9
11144,18-04-2017,2293511,3,0,1,9
11145,18-04-2017,2293571,1,0,1,9
11146,18-04-2017,2293581,1,0,1,9
11147,18-04-2017,2293591,1,0,1,9
11148,18-04-2017,2293611,2,0,1,9
11149,18-04-2017,2293641,5,105,1,9
11150,18-04-2017,2293661,1,0,1,9
11151,18-04-2017,2293671,2,0,1,9
11152,18-04-2017,2293681,1,0,1,9
11153,18-04-2017,2293691,2,0,1,9
11154,18-04-2017,2293701,1,0,1,9
11155,18-04-2017,2293711,1,0,1,9
11156,18-04-2017,2293721,4,0,1,9
11157,18-04-2017,2293741,2,0,1,9
11158,18-04-2017,2293761,1,0,1,9
11159,18-04-2017,2293771,1,0,1,9
11160,18-04-2017,2293781,1,0,1,9
11161,18-04-2017,2293791,3,0,1,9
11162,18-04-2017,2293801,1,0,1,9
14944,21-04-2017,2293801,2,2,1,9
11163,18-04-2017,2293811,3,32,1,9
11164,18-04-2017,2293821,1,0,1,9
11165,18-04-2017,2293831,2,0,1,9
11166,18-04-2017,2293841,3,0,1,9
11167,18-04-2017,2293861,1,0,1,9
11168,18-04-2017,2293881,1,0,1,9
11169,18-04-2017,2293891,3,0,1,9
11170,18-04-2017,2293911,1,0,1,9
14530,19-04-2017,2293911,2,0,1,9
11171,18-04-2017,2293931,1,0,1,9
11172,18-04-2017,2293941,2,0,1,9
11173,18-04-2017,2293951,1,0,1,9
11174,18-04-2017,2293961,2,0,1,9
11175,18-04-2017,2293961,3,0,1,9
11176,18-04-2017,2293971,1,0,1,9
11177,18-04-2017,2293981,1,0,1,9
11178,18-04-2017,2294001,1,0,1,9
11179,18-04-2017,2294011,1,0,1,9
11180,18-04-2017,2294041,1,0,1,9
11181,18-04-2017,2294051,1,0,1,9
11182,18-04-2017,2294061,1,0,1,9
11183,18-04-2017,2294071,1,0,1,9
11184,18-04-2017,2294091,3,0,1,9
11185,18-04-2017,2294141,1,0,1,9
11186,18-04-2017,2294161,1,0,1,9
11187,18-04-2017,2294241,1,0,1,9
11188,18-04-2017,2294281,3,0,1,9
11189,18-04-2017,2294291,1,0,1,9
11190,18-04-2017,2294351,1,0,1,9
11191,18-04-2017,2294361,3,0,1,9
11192,18-04-2017,2294371,1,0,1,9
11193,18-04-2017,2294411,2,0,1,9
11194,18-04-2017,2294421,2,55,1,9
11195,18-04-2017,2294441,2,0,1,9
11196,18-04-2017,2294471,1,0,1,9
11197,18-04-2017,2294481,2,0,1,9
11198,18-04-2017,2294501,1,0,1,9
11199,18-04-2017,2294531,1,0,1,9
11200,18-04-2017,2294541,3,0,1,9
11201,18-04-2017,2294561,1,0,1,9
11202,18-04-2017,2294571,1,0,1,9
11203,18-04-2017,2294581,1,0,1,9
11204,18-04-2017,2294641,1,0,1,9
11205,18-04-2017,2294661,4,0,1,9
11206,18-04-2017,2294681,1,0,1,9
11207,18-04-2017,2294691,6,62,1,9
11208,18-04-2017,2294701,1,0,1,9
11209,18-04-2017,2294711,4,31,1,9
11210,18-04-2017,2294721,1,0,1,9
11211,18-04-2017,2294731,3,0,1,9
11212,18-04-2017,2294741,1,0,1,9
11213,18-04-2017,2294811,1,0,1,9
11214,18-04-2017,2294831,1,0,1,9
11215,18-04-2017,2294841,1,0,1,9
11216,18-04-2017,2294851,3,0,1,9
11217,18-04-2017,2294861,1,0,1,9
11218,18-04-2017,2294881,2,0,1,9
11219,18-04-2017,2294921,2,0,1,9
11220,18-04-2017,2294991,7,32,1,9
11221,18-04-2017,2295001,2,0,1,9
14531,19-04-2017,2295001,3,0,1,9
15050,22-04-2017,2295001,4,3,1,9
15120,23-04-2017,2295001,5,4,1,9
15188,24-04-2017,2295001,6,5,1,9
15973,27-04-2017,2295001,7,9,1,9
11222,18-04-2017,2295041,1,0,1,9
11223,18-04-2017,2295061,3,29,1,9
11224,18-04-2017,2295111,1,0,1,9
11225,18-04-2017,2295131,5,62,1,9
11226,18-04-2017,2295141,1,0,1,9
11227,18-04-2017,2295161,1,0,1,9
14532,19-04-2017,2295161,2,1,1,9
14533,19-04-2017,2295161,3,1,1,9
14740,20-04-2017,2295161,4,1,1,9
15249,25-04-2017,2295161,5,7,1,9
11228,18-04-2017,2295261,13,32,1,9
11229,18-04-2017,2295281,4,0,1,9
14945,21-04-2017,2295281,5,3,1,9
11230,18-04-2017,2295291,1,0,1,9
11231,18-04-2017,2295301,1,0,1,9
11232,18-04-2017,2295321,1,0,1,9
11233,18-04-2017,2295361,1,0,1,9
11234,18-04-2017,2295411,15,58,1,9
11235,18-04-2017,2295431,1,0,1,9
11236,18-04-2017,2295481,3,27,1,9
11237,18-04-2017,2295521,2,6,1,9
11238,18-04-2017,2295561,5,29,1,9
11239,18-04-2017,2295571,2,0,1,9
11240,18-04-2017,2295581,1,0,1,9
11241,18-04-2017,2295601,1,0,1,9
11242,18-04-2017,2295611,1,0,1,9
11243,18-04-2017,2295651,3,0,1,9
11244,18-04-2017,2295661,1,0,1,9
11245,18-04-2017,2295671,1,0,1,9
11246,18-04-2017,2295701,1,0,1,9
14741,20-04-2017,2295701,2,1,1,9
11247,18-04-2017,2295731,1,0,1,9
11248,18-04-2017,2295741,3,27,1,9
11249,18-04-2017,2295751,1,0,1,9
11250,18-04-2017,2295771,3,0,1,9
11251,18-04-2017,2295791,2,0,1,9
11252,18-04-2017,2295801,4,31,1,9
11253,18-04-2017,2295811,1,0,1,750
11254,18-04-2017,2295831,1,0,1,9
11255,18-04-2017,2295851,2,0,1,9
11256,18-04-2017,2295871,17,90,1,9
14534,19-04-2017,2295871,18,91,1,9
11257,18-04-2017,2295881,4,0,1,9
11258,18-04-2017,2295911,2,0,1,9
11259,18-04-2017,2295961,1,0,1,9
11260,18-04-2017,2296061,1,0,1,9
11261,18-04-2017,2296101,1,0,1,9
14535,19-04-2017,2296101,2,0,1,9
11262,18-04-2017,2296111,1,0,1,9
11263,18-04-2017,2296151,5,75,1,9
11264,18-04-2017,2296161,4,6,1,9
11265,18-04-2017,2296231,1,0,1,9
