order_id,platform,vehicle_category,commitment_fee,GA_REVENUE
1937621,Desktop,Car,10500,10500
1937671,App,Car,4500,#N/A
1937681,Desktop,Scooter,713,713
1937691,App,Car,12500,#N/A
1937701,App,Car,3100,#N/A
1937711,IoS,Motorcycle/Bike,1375,#N/A
1937801,Desktop,Scooter,625,625
1937821,App,Motorcycle/Bike,750,#N/A
1937831,Desktop,Car,15300,15300
1937841,App,Scooter,700,#N/A
1937851,App,Motorcycle/Bike,1375,#N/A
1937881,Mobile Web,Motorcycle/Bike,2000,#N/A
1937901,Android,Motorcycle/Bike,1000,#N/A
1937911,App,Car,6000,#N/A
1937921,App,Scooter,675,#N/A
1937931,App,Motorcycle/Bike,575,#N/A
1937941,Desktop,Motorcycle/Bike,588,588
1937951,Desktop,Motorcycle/Bike,613,613
1937961,Desktop,Motorcycle/Bike,563,563
1937981,Desktop,Car,8400,8400
1937991,Desktop,Premium / Super Car,35500,35500
1938011,App,Car,8500,#N/A
1938021,App,Scooter,900,#N/A
1938041,Desktop,Car,11000,11000
1938071,App,Motorcycle/Bike,600,#N/A
1938081,App,Motorcycle/Bike,850,#N/A
1938091,App,Scooter,900,#N/A
1938121,App,Motorcycle/Bike,713,#N/A
1938131,Desktop,Car,9600,9600
1938141,Desktop,Car,17000,17000
1938151,App,Motorcycle/Bike,513,#N/A
1938161,Desktop,Car,11300,11300
1938171,Desktop,Car,25500,#N/A
1938191,Desktop,Car,5600,5600
1938201,Desktop,Car,7000,7000
1938211,App,Motorcycle/Bike,913,#N/A
1938221,Desktop,Car,14400,14400
1938231,Mobile Web,Car,7000,7000
1938241,Desktop,Motorcycle/Bike,1500,#N/A
1938261,App,Scooter,850,#N/A
1938271,App,Motorcycle/Bike,525,#N/A
1938251,Desktop,Premium / Super Car,34000,34000
1938281,App,Scooter,650,#N/A
1938291,Desktop,Car,7500,7500
1938301,Desktop,Car,6800,6800
1938311,App,Motorcycle/Bike,725,#N/A
1938321,Desktop,Car,3600,3600
1938331,Desktop,Car,6500,6500
1938341,Desktop,Car,13500,13500
1938351,App,Scooter,638,#N/A
1938361,Desktop,Car,8500,8500
1938371,App,Scooter,1000,#N/A
1938391,Desktop,Car,7900,7900
1938401,App,Scooter,750,#N/A
1938411,Desktop,Car,21900,21900
1938431,Mobile Web,Car,6000,6000
1938441,Desktop,Car,5000,5000
1938461,App,Scooter,625,#N/A
1938471,Desktop,Premium / Super Car,23500,23500
1938481,App,Car,18000,#N/A
1938491,Desktop,Auto Inspection,549,#N/A
1938501,Desktop,Auto Inspection,549,#N/A
1938511,Desktop,Auto Inspection,549,#N/A
1938521,Desktop,Auto Inspection,549,#N/A
1938531,Desktop,Auto Inspection,549,#N/A
1938541,Desktop,Auto Inspection,549,#N/A
1938551,Desktop,Auto Inspection,549,#N/A
1938591,Android,Motorcycle/Bike,1175,#N/A
1938631,App,Scooter,1325,#N/A
1938641,Desktop,Car,6000,6000
1938651,Desktop,Car,6700,6700
1938661,Android,Motorcycle/Bike,950,#N/A
1938671,Mobile Web,Motorcycle/Bike,400,#N/A
1938681,App,Car,7500,#N/A
1938691,App,Motorcycle/Bike,1450,#N/A
1938721,App,Scooter,650,#N/A
1938731,App,Motorcycle/Bike,750,#N/A
1938741,Mobile Web,Car,5000,5000
1938761,App,Motorcycle/Bike,578,#N/A
1938781,IoS,Car,2400,#N/A
1938791,Mobile Web,Car,7500,7500
1938801,Desktop,Premium / Super Car,46080,46080
1938811,Mobile Web,Car,25000,25000
1938821,Desktop,Car,5000,5000
1938831,App,Scooter,875,#N/A
1938841,IoS,Car,2400,#N/A
1938851,App,Scooter,600,#N/A
1938861,Desktop,Car,4500,4500
1938871,IoS,Car,5800,#N/A
1938881,Desktop,Car,7400,7400
1938891,Desktop,Car,16500,16500
1938901,App,Motorcycle/Bike,700,#N/A
1938911,App,Scooter,438,#N/A
1938921,IoS,Car,12000,#N/A
1938931,App,Scooter,800,#N/A
1938941,Android,Motorcycle/Bike,900,#N/A
1938971,App,Scooter,1000,#N/A
1938981,App,Scooter,650,#N/A
1939001,Desktop,Car,10000,10000
1939031,IoS,Motorcycle/Bike,1875,#N/A
1939051,Desktop,Auto Inspection,549,#N/A
1939061,Desktop,Auto Inspection,549,#N/A
1939071,Desktop,Auto Inspection,549,#N/A
1939081,Desktop,Auto Inspection,549,#N/A
1939091,Desktop,Auto Inspection,549,#N/A
1939101,Desktop,Auto Inspection,549,#N/A
1939111,Desktop,Auto Inspection,549,#N/A
1939121,Desktop,Auto Inspection,549,#N/A
1939131,Desktop,Auto Inspection,549,#N/A
1939141,Desktop,Auto Inspection,549,#N/A
1939151,Desktop,Auto Inspection,549,#N/A
1939171,Android,Scooter,1100,#N/A
1939181,Desktop,Car,15000,15000
1939191,Desktop,Car,21000,21000
1939201,App,Motorcycle/Bike,863,#N/A
1939211,Desktop,Car,10000,10000
1939221,Android,Motorcycle/Bike,950,#N/A
1939231,Desktop,Car,15800,15800
1939241,Desktop,Car,9000,#N/A
1939251,Desktop,Premium / Super Car,85000,85000
1939261,Desktop,Car,5800,5800
1939021,Desktop,Car,9900,#N/A
1939271,Android,Scooter,550,#N/A
1939281,Android,Car,4300,#N/A
1939291,App,Motorcycle/Bike,600,#N/A
1939301,Desktop,Reports,29,29
1939321,Desktop,Car,4200,4200
1939331,App,Car,10000,#N/A
1939341,Desktop,Car,8500,8500
1939351,Desktop,Car,6500,6500
1939361,Desktop,Car,6200,6200
1939371,Android,Scooter,613,#N/A
1939391,Desktop,Auto Inspection,549,#N/A
1939421,Desktop,Car,6200,6200
1939431,Desktop,Car,7000,7000
1939451,App,Car,3900,#N/A
1939461,Desktop,Car,16600,16600
1939471,App,Car,3800,#N/A
1939481,App,Car,5000,#N/A
1939501,App,Car,15000,#N/A
1939521,App,Motorcycle/Bike,725,#N/A
1939531,Desktop,Car,1800,1800
1939541,App,Motorcycle/Bike,1150,#N/A
1939561,App,Motorcycle/Bike,1550,#N/A
1939571,Desktop,Motorcycle/Bike,1300,1300
1939581,App,Motorcycle/Bike,725,#N/A
1939591,App,Motorcycle/Bike,725,#N/A
1939601,App,Scooter,925,#N/A
1939621,App,Motorcycle/Bike,925,#N/A
1939631,App,Motorcycle/Bike,1275,#N/A
1939651,Mobile Web,Scooter,1250,1250
1939671,Desktop,Car,4200,4200
1939681,Desktop,Car,16200,16200
1939691,App,Motorcycle/Bike,625,#N/A
1939701,App,Scooter,888,#N/A
1939711,Desktop,Motorcycle/Bike,800,800
1939721,App,Car,6000,#N/A
1939731,App,Scooter,1075,#N/A
1939751,App,Motorcycle/Bike,700,#N/A
1939761,App,Scooter,713,#N/A
1939771,Desktop,Motorcycle/Bike,1050,1050
1939781,App,Scooter,825,#N/A
1939791,App,Scooter,350,#N/A
1939801,App,Scooter,975,#N/A
1939821,Desktop,Car,1380,1380
1939831,Desktop,Scooter,675,675
1939841,App,Scooter,725,#N/A
1939851,Desktop,Motorcycle/Bike,1050,1050
1939861,Desktop,Car,6000,6000
1939871,Desktop,Car,14500,14500
1939891,Desktop,Car,7000,7000
1939901,Desktop,Scooter,800,800
1939921,Desktop,Car,1900,1900
1939961,Desktop,Motorcycle/Bike,1050,1050
1939981,Android,Motorcycle/Bike,625,#N/A
1939991,Desktop,Reports,29,29
1940001,App,Motorcycle/Bike,1275,#N/A
1940011,Desktop,Motorcycle/Bike,1350,1350
1940021,Desktop,Car,9000,9000
1940041,App,Car,12200,#N/A
1940061,App,Motorcycle/Bike,538,#N/A
1940071,Desktop,Car,3200,3200
1940081,Desktop,Scooter,918,918
1940101,App,Car,10500,#N/A
1940091,App,Car,13000,#N/A
1940121,App,Car,7000,#N/A
1940131,App,Motorcycle/Bike,1375,#N/A
1940141,App,Motorcycle/Bike,600,#N/A
1940151,App,Car,7000,#N/A
1940161,App,Car,18000,#N/A
1940171,Android,Car,22000,#N/A
1940181,App,Scooter,700,#N/A
1940191,App,Car,3200,#N/A
1940201,Desktop,Car,5200,5200
1940211,Mobile Web,Motorcycle/Bike,900,900
1940221,App,Motorcycle/Bike,1125,#N/A
1940231,App,Motorcycle/Bike,1300,#N/A
1940251,App,Motorcycle/Bike,975,#N/A
1940261,App,Car,17500,#N/A
1940271,App,Car,17900,#N/A
1940291,Desktop,Car,9600,9600
1940301,Desktop,Auto Inspection,549,549
1940311,App,Car,1700,#N/A
1940321,Desktop,Car,7000,7000
1940361,App,Car,15500,#N/A
1940391,Mobile Web,Car,14220,14220
1940351,Desktop,Car,6300,#N/A
1940401,Desktop,Car,22000,22000
1940411,Desktop,Car,11200,11200
1940421,Desktop,Car,7500,7500
1940451,Android,Motorcycle/Bike,812,#N/A
1940461,Desktop,Car,1400,1400
1940471,Desktop,Motorcycle/Bike,1275,#N/A
1940481,Desktop,Car,2200,2200
1940491,Desktop,Car,19000,19000
1940501,Android,Scooter,900,#N/A
1940511,Android,Motorcycle/Bike,2250,#N/A
1940521,App,Motorcycle/Bike,575,#N/A
1940551,App,Motorcycle/Bike,825,#N/A
1940561,Desktop,Car,24000,24000
1940581,Desktop,Car,20000,20000
1940591,Desktop,Car,13000,13000
1940601,Android,Scooter,575,#N/A
1940611,Desktop,Car,9500,9500
1940621,Android,Scooter,600,#N/A
1940631,App,Scooter,900,#N/A
1940641,Desktop,Scooter,313,313
1940651,Desktop,Car,6500,6500
1940681,Android,Scooter,600,#N/A
1940711,App,Motorcycle/Bike,1500,#N/A
1940721,Desktop,Car,25000,25000
1940731,App,Scooter,700,#N/A
1940741,App,Scooter,775,#N/A
1940761,App,Car,5000,#N/A
1940771,App,Scooter,825,#N/A
1940781,App,Motorcycle/Bike,1275,#N/A
1940791,Desktop,Motorcycle/Bike,250,250
1940801,App,Scooter,1075,#N/A
1940821,App,Scooter,1375,#N/A
1940851,App,Motorcycle/Bike,1350,#N/A
1940871,Desktop,Motorcycle/Bike,275,275
1940881,App,Motorcycle/Bike,2000,#N/A
1940921,App,Motorcycle/Bike,2625,#N/A
1941061,App,Car,8500,#N/A
1941101,App,Scooter,800,#N/A
1941111,App,Motorcycle/Bike,675,#N/A
1941121,App,Scooter,700,#N/A
1941131,App,Scooter,700,#N/A
1941171,App,Car,580,#N/A
1941181,App,Motorcycle/Bike,575,#N/A
1941191,App,Motorcycle/Bike,700,#N/A
1941201,App,Motorcycle/Bike,338,#N/A
1941211,App,Scooter,550,#N/A
1941231,App,Scooter,635,#N/A
1941241,App,Motorcycle/Bike,775,#N/A
1941251,App,Motorcycle/Bike,950,#N/A
1941261,App,Car,3600,#N/A
1941271,App,Motorcycle/Bike,1500,#N/A
1941281,Desktop,Motorcycle/Bike,250,250
1941311,App,Bicycle,20,#N/A
1941351,App,Motorcycle/Bike,488,#N/A
1941361,App,Car,3500,#N/A
1941371,App,Car,2700,#N/A
1941381,Desktop,Car,3000,3000
1941391,App,Car,5100,#N/A
1941401,Android,Car,20000,#N/A
1941411,Android,Car,4000,#N/A
1941421,App,Car,5600,#N/A
1941431,App,Car,5200,#N/A
1941441,Desktop,Car,6500,6500
1941461,Mobile Web,Car,14500,14500
1941501,App,Motorcycle/Bike,575,#N/A
1941521,App,Motorcycle/Bike,750,#N/A
1941541,Desktop,Car,12500,12500
1941551,Desktop,Car,8500,8500
1941571,Desktop,Car,3600,3600
1941581,Desktop,Car,14000,14000
1941591,Desktop,Motorcycle/Bike,1725,#N/A
1941601,App,Scooter,750,#N/A
1941611,Desktop,Car,22000,22000
1941651,App,Car,9200,#N/A
1941721,Desktop,Car,7600,7600
1941771,Desktop,Car,21000,21000
1941781,App,Car,7000,#N/A
1941791,Desktop,Car,9000,9000
1941841,Desktop,Car,10600,10600
1941851,Mobile Web,Car,34800,34800
1941861,Desktop,Scooter,613,613
1941871,Desktop,Motorcycle/Bike,1038,1038
1941881,App,Car,6000,#N/A
1941901,Desktop,Motorcycle/Bike,1000,1000
1941891,App,Car,24000,#N/A
1941921,Desktop,Car,17000,17000
1941931,Desktop,Premium / Super Car,56000,56000
1941971,Desktop,Car,9500,9500
1941991,Desktop,Car,8000,8000
1942011,App,Car,4000,#N/A
1942021,App,Premium / Super Car,92000,#N/A
1942031,Desktop,Car,8000,8000
1942071,App,Motorcycle/Bike,588,#N/A
1942081,Android,Car,4200,#N/A
1942091,App,Car,44000,#N/A
1942111,Android,Scooter,500,#N/A
1942141,App,Motorcycle/Bike,975,#N/A
1942151,Desktop,Car,27500,27500
1942161,App,Motorcycle/Bike,825,#N/A
1942171,App,Car,10000,#N/A
1942191,App,Motorcycle/Bike,575,#N/A
1942201,App,Scooter,750,#N/A
1942231,Desktop,Car,13000,13000
1942241,Desktop,Car,42500,42500
1942251,Mobile Web,Scooter,513,513
1942261,Desktop,Car,6800,6800
1942271,Desktop,Car,10800,10800
1942311,App,Scooter,275,#N/A
1942341,Desktop,Car,8500,8500
1942351,Desktop,Scooter,850,850
1942401,Desktop,Motorcycle/Bike,800,800
1942411,Desktop,Car,12600,12600
1942421,IoS,Car,19500,#N/A
1942451,App,Motorcycle/Bike,1875,#N/A
1942471,Desktop,Car,7300,7300
1942491,Android,Scooter,1200,#N/A
1942511,App,Motorcycle/Bike,1550,#N/A
1942521,IoS,Car,8900,#N/A
1942461,IoS,Car,8700,#N/A
1942531,App,Car,12000,#N/A
1942541,Desktop,Car,6000,6000
1942561,Desktop,Car,7500,7500
1942571,App,Car,11000,#N/A
1942591,Desktop,Car,3400,3400
1942601,Desktop,Car,11300,11300
1942581,Desktop,Car,5400,5400
1942611,Desktop,Car,8500,8500
1942631,Desktop,Car,15000,15000
1942651,Desktop,Car,6700,6700
1942691,App,Car,6500,#N/A
1942701,App,Scooter,1300,#N/A
1942721,App,Motorcycle/Bike,600,#N/A
1942731,Desktop,Car,2131,2131
1942741,Desktop,Car,9000,9000
1942761,App,Car,7160,#N/A
1942771,App,Car,11000,#N/A
1942781,Desktop,Car,20000,#N/A
1942801,App,Scooter,800,#N/A
1942831,Desktop,Car,7500,7500
1942841,Desktop,Car,30000,30000
1942861,App,Car,22000,#N/A
1942871,Desktop,Premium / Super Car,80000,80000
1942881,App,Car,2600,#N/A
1942911,Desktop,Car,9300,9300
1942931,App,Car,10000,#N/A
1942941,Desktop,Warranty,649,649
1942951,Desktop,Scooter,613,613
1942961,Desktop,Car,20000,20000
1942971,Desktop,Car,15500,15500
1942981,App,Motorcycle/Bike,800,#N/A
1942991,App,Premium / Super Car,25000,#N/A
1943001,App,Motorcycle/Bike,750,#N/A
1943041,Desktop,Motorcycle/Bike,1150,1150
1943101,App,Scooter,1025,#N/A
1943121,Mobile Web,Scooter,1125,1125
1943151,Desktop,Car,22000,22000
1943171,Mobile Web,Car,10716,10716
1943191,Desktop,Scooter,688,1413
1943201,Desktop,Scooter,725,#N/A
1943221,Desktop,Car,5500,5500
1943251,Desktop,Car,5000,5000
1943261,Mobile Web,Car,5200,5200
1943281,Mobile Web,Car,8000,8000
1943271,Desktop,Car,9000,9000
1943301,Desktop,Car,25000,25000
1943331,App,Scooter,575,#N/A
1943341,Android,Motorcycle/Bike,3250,#N/A
1943361,App,Scooter,550,#N/A
1943381,App,Motorcycle/Bike,1375,#N/A
1943391,Android,Car,16000,#N/A
1943421,Desktop,Auto Inspection,549,#N/A
1943431,Desktop,Auto Inspection,549,#N/A
1943451,App,Motorcycle/Bike,650,#N/A
1943461,App,Car,2800,#N/A
1943471,App,Motorcycle/Bike,950,#N/A
1943491,Desktop,Car,7380,7380
1943511,App,Car,3200,#N/A
1943541,Desktop,Car,8580,8580
1943571,Desktop,Car,5300,5300
1943591,App,Car,10000,#N/A
1943581,App,Car,6700,#N/A
1943621,App,Car,26000,#N/A
1943641,Mobile Web,Car,7000,7000
1943661,App,Car,23000,#N/A
1943671,Desktop,Car,11200,11200
1943681,App,Car,19000,#N/A
1943691,App,Car,15000,#N/A
1943711,App,Car,3800,#N/A
1943701,Desktop,Scooter,1300,#N/A
1943761,Desktop,Car,5000,5000
1943771,App,Car,4100,#N/A
1943781,Android,Motorcycle/Bike,1075,#N/A
1943791,App,Motorcycle/Bike,750,#N/A
1943801,App,Scooter,600,#N/A
1943811,App,Scooter,675,#N/A
1943821,App,Scooter,1375,#N/A
1943841,App,Car,5000,#N/A
1943851,App,Motorcycle/Bike,975,#N/A
1943861,App,Motorcycle/Bike,1000,#N/A
1943871,App,Motorcycle/Bike,675,#N/A
1943881,App,Motorcycle/Bike,1375,#N/A
1943891,App,Premium / Super Car,50000,#N/A
1943911,App,Car,13800,#N/A
1943921,Desktop,Car,16500,16500
1943941,App,Motorcycle/Bike,1375,#N/A
1943951,App,Motorcycle/Bike,1225,#N/A
1943961,App,Car,25000,#N/A
1943971,App,Car,29000,#N/A
1943981,App,Scooter,625,#N/A
1943991,Desktop,Premium / Super Car,48000,48000
1944001,App,Car,14400,#N/A
1944011,App,Car,12000,#N/A
1944031,App,Car,20400,#N/A
1944041,App,Scooter,575,#N/A
1944021,Android,Scooter,725,#N/A
1944071,App,Motorcycle/Bike,650,#N/A
1944091,App,Scooter,650,#N/A
1944111,Desktop,Car,46500,46500
1944151,Desktop,Car,28500,28500
1944101,App,Scooter,650,#N/A
1944141,App,Car,14000,#N/A
1944161,App,Car,8400,#N/A
1944171,App,Car,8800,#N/A
1944181,App,Car,7000,#N/A
1944191,Desktop,Car,4800,4800
1944201,App,Car,9000,#N/A
1944211,App,Car,4000,#N/A
1944221,Desktop,Car,5600,5600
1944231,Desktop,Car,9800,9800
1944251,App,Car,3400,#N/A
1944261,App,Car,10600,#N/A
1944271,IoS,Car,15000,#N/A
1944291,App,Car,10000,#N/A
1944281,Desktop,Car,4300,4300
1944301,App,Car,5800,#N/A
1944311,App,Car,3800,#N/A
1944321,App,Car,11000,#N/A
1944331,App,Car,6400,#N/A
1944341,App,Car,6400,#N/A
1944351,Desktop,Car,10000,10000
1944361,Desktop,Car,6500,6500
1944381,Android,Motorcycle/Bike,550,#N/A
1944431,App,Car,110000,#N/A
1944451,App,Scooter,575,#N/A
1944461,App,Car,8800,#N/A
1944471,App,Motorcycle/Bike,625,#N/A
1944481,Desktop,Scooter,200,#N/A
1944501,App,Scooter,400,#N/A
1944511,App,Car,8980,#N/A
1944521,App,Motorcycle/Bike,575,#N/A
1944551,App,Motorcycle/Bike,675,#N/A
1944561,App,Scooter,350,#N/A
1944571,App,Scooter,625,#N/A
1944581,App,Motorcycle/Bike,1400,#N/A
1944591,App,Motorcycle/Bike,725,#N/A
1944611,App,Motorcycle/Bike,625,#N/A
1944621,App,Car,24000,#N/A
1944651,App,Car,26000,#N/A
1944661,App,Car,5000,#N/A
1944671,Desktop,Car,19000,19000
1944691,Desktop,Car,24000,24000
1944751,Desktop,Car,14200,14200
1944781,Desktop,Car,13000,13000
1944791,App,Car,4600,#N/A
1944801,Desktop,Car,6000,6000
1944811,App,Car,3560,#N/A
1944821,App,Car,8300,#N/A
1944841,Desktop,Car,14000,14000
1944871,App,Car,3500,#N/A
1944831,Android,Motorcycle/Bike,1250,#N/A
1944891,App,Car,5400,#N/A
1944901,Desktop,Motorcycle/Bike,963,963
1944921,App,Motorcycle/Bike,1125,#N/A
1944931,App,Scooter,625,#N/A
1944911,Android,Scooter,1250,#N/A
1944941,Android,Car,3240,#N/A
1944971,Android,Car,6600,#N/A
1944961,App,Car,20000,#N/A
1945011,Desktop,Motorcycle/Bike,1213,1213
1945021,Desktop,Motorcycle/Bike,1725,1725
1945041,App,Motorcycle/Bike,1025,#N/A
1945051,App,Car,8000,#N/A
1945061,App,Car,10500,#N/A
1945071,Desktop,Car,24000,24000
1945081,Desktop,Premium / Super Car,4600,4600
1945091,Android,Scooter,850,#N/A
1945121,App,Car,5000,#N/A
1945141,App,Car,3700,#N/A
1945151,App,Car,6000,#N/A
1945161,App,Scooter,600,#N/A
1945171,Desktop,Car,30000,30000
1945181,Desktop,Scooter,1375,1375
1945191,Desktop,Scooter,1050,1050
1945201,Desktop,Scooter,700,700
1945211,Desktop,Car,18000,18000
1945221,Desktop,Scooter,925,925
1945231,Desktop,Scooter,650,650
1945241,Desktop,Scooter,1025,1025
1945261,IoS,Car,27500,#N/A
1945271,App,Motorcycle/Bike,1400,#N/A
1945281,Desktop,Premium / Super Car,450000,450000
1945291,Desktop,Car,28000,28000
1945301,App,Motorcycle/Bike,1625,#N/A
1945311,Desktop,Car,8500,8500
1945331,Desktop,Premium / Super Car,27000,27000
1945351,Desktop,Premium / Super Car,50000,50000
1945361,App,Premium / Super Car,39000,#N/A
1945391,App,Car,24000,#N/A
1945401,App,Car,12000,#N/A
1945411,App,Car,4600,#N/A
1945421,App,Car,11000,#N/A
1945431,App,Car,8200,#N/A
1945441,App,Car,9800,#N/A
1945451,Desktop,Car,13000,13000
1945461,App,Car,8800,#N/A
1945471,App,Car,5400,#N/A
1945481,App,Car,19600,#N/A
1945491,App,Car,5000,#N/A
1945501,App,Car,16200,#N/A
1945511,App,Car,9600,#N/A
1945551,App,Car,15000,#N/A
1945561,Desktop,Motorcycle/Bike,800,800
1945571,App,Car,18200,#N/A
1945591,App,Motorcycle/Bike,625,#N/A
1945601,App,Car,10200,#N/A
1945611,Desktop,Motorcycle/Bike,813,813
1945621,Desktop,Motorcycle/Bike,1375,1375
1945631,App,Car,13400,#N/A
1945651,Desktop,Motorcycle/Bike,500,500
1945661,App,Car,10000,#N/A
1945681,Desktop,Scooter,775,775
1945691,Desktop,Car,3000,3000
1945731,App,Car,9000,#N/A
1945741,App,Motorcycle/Bike,2300,#N/A
1945761,App,Scooter,713,#N/A
1945771,Desktop,Premium / Super Car,35000,35000
1945781,App,Motorcycle/Bike,300,#N/A
1945811,App,Car,48000,#N/A
1945821,App,Car,9600,#N/A
1945851,Desktop,Car,26000,26000
1945861,App,Car,10000,#N/A
1945871,App,Motorcycle/Bike,600,#N/A
1945881,App,Motorcycle/Bike,1350,#N/A
1945891,App,Premium / Super Car,66000,#N/A
1945911,App,Car,5200,#N/A
1945931,App,Car,3000,#N/A
1945941,App,Car,5200,#N/A
1945951,App,Car,22000,#N/A
1945961,App,Car,4000,#N/A
1945971,Mobile Web,Car,7500,7500
1945981,App,Motorcycle/Bike,600,#N/A
1945991,App,Car,5000,#N/A
1946001,Desktop,Car,2600,2600
1946011,App,Motorcycle/Bike,1375,#N/A
1946021,App,Premium / Super Car,66000,#N/A
1946031,App,Car,6800,#N/A
1946041,App,Car,6800,#N/A
1946051,App,Car,11200,#N/A
1946061,App,Premium / Super Car,50000,#N/A
1946071,Desktop,Motorcycle/Bike,1300,1300
1946081,Desktop,Car,29000,29000
1946111,App,Car,6600,#N/A
1946121,Desktop,Car,20000,20000
1946131,App,Car,10400,#N/A
1946101,App,Car,2400,#N/A
1946141,Android,Scooter,812,#N/A
1946151,App,Car,28000,#N/A
1946161,Desktop,Car,17000,17000
1946171,App,Motorcycle/Bike,1375,#N/A
1946181,App,Car,30000,#N/A
1946191,Desktop,Premium / Super Car,65000,65000
1946211,Android,Motorcycle/Bike,800,#N/A
1946221,App,Car,8000,#N/A
1946231,Desktop,Car,4800,4800
1946241,Desktop,Car,5900,5900
1946251,App,Car,4600,#N/A
1946261,Android,Motorcycle/Bike,812,#N/A
1946271,App,Car,4600,#N/A
1946281,Android,Motorcycle/Bike,1125,#N/A
1946291,Desktop,Premium / Super Car,42000,42000
1946301,Android,Scooter,775,#N/A
1946311,App,Car,13400,#N/A
1946331,App,Car,6000,#N/A
1946341,Android,Scooter,1125,#N/A
1946351,Desktop,Premium / Super Car,27700,27700
1946361,Desktop,Car,6600,6600
1946371,Android,Scooter,1125,#N/A
1946391,Android,Motorcycle/Bike,1125,#N/A
1946421,Desktop,Car,1920,1920
1946431,Desktop,Car,3960,3960
1946441,App,Motorcycle/Bike,1850,#N/A
1946451,Desktop,Car,7000,7000
1946471,App,Motorcycle/Bike,750,#N/A
1946481,App,Motorcycle/Bike,663,#N/A
1946491,App,Motorcycle/Bike,663,#N/A
1946501,Desktop,Car,11900,11900
1946531,IoS,Car,11900,#N/A
1946541,Android,Car,4500,#N/A
1946581,App,Car,9200,#N/A
1946591,App,Car,9400,#N/A
1946601,Android,Motorcycle/Bike,625,#N/A
1946611,Mobile Web,Car,8500,8500
1946621,Android,Motorcycle/Bike,750,#N/A
1946631,Android,Motorcycle/Bike,1000,#N/A
1946721,App,Car,9100,#N/A
1946741,App,Premium / Super Car,31400,#N/A
1946751,App,Car,16360,#N/A
1946771,Desktop,Car,24000,24000
1946781,App,Car,6800,#N/A
1946791,Desktop,Premium / Super Car,22000,22000
1946801,App,Car,25000,#N/A
1946811,App,Car,7500,#N/A
1946831,Desktop,Motorcycle/Bike,238,238
1946841,App,Scooter,600,#N/A
1946871,App,Motorcycle/Bike,1375,#N/A
1946891,App,Car,30000,#N/A
1946921,Desktop,Car,20000,20000
1946971,Android,Motorcycle/Bike,475,#N/A
1946981,App,Scooter,750,#N/A
1947001,Desktop,Scooter,625,625
1947011,Desktop,Motorcycle/Bike,825,825
1947021,Desktop,Premium / Super Car,58000,58000
1947031,App,Motorcycle/Bike,625,#N/A
1947051,App,Scooter,1075,#N/A
1947061,App,Motorcycle/Bike,700,#N/A
1947071,Desktop,Car,12500,12500
1947091,Desktop,Car,9500,9500
1947101,App,Motorcycle/Bike,1225,#N/A
1947111,App,Car,11300,#N/A
1947161,App,Car,15000,#N/A
1947171,Android,Car,14000,#N/A
1947181,Mobile Web,Scooter,650,650
1947191,Desktop,Car,3549,3549
1947211,App,Motorcycle/Bike,2250,#N/A
1947221,Mobile Web,Auto Inspection,249,249
1947231,Desktop,Motorcycle/Bike,588,588
